datetime,underlying_price,date,option_symbol,option_type,strike,expiry,bid,ask,mid,T,sigma,bs_price,signal,exec_price
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721C00690000,call,690.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,5.885811747936081e-10,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721C00695000,call,695.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,4.1482621341380724e-11,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721C00700000,call,700.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.562860356434774e-12,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00400000,put,400.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,8.620610996556747e-127,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00405000,put,405.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,9.244593906583594e-120,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00410000,put,410.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,5.136819325045993e-113,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00415000,put,415.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.5112059510188825e-106,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00445000,put,445.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,4.667507187696249e-73,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00455000,put,455.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,9.767954551304677e-64,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00460000,put,460.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.167934151105743e-59,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00465000,put,465.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,3.028973906297814e-55,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00470000,put,470.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.7013090307308236e-51,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00475000,put,475.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.5584241873494304e-47,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00485000,put,485.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.477719386777347e-40,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00490000,put,490.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.4888416098801965e-37,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00495000,put,495.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.8475822470219284e-34,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00500000,put,500.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.238189864991092e-31,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00505000,put,505.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.2217137332653564e-28,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00510000,put,510.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,4.680107604029381e-26,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00515000,put,515.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.271098212751752e-23,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00520000,put,520.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.4719109464486157e-21,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00525000,put,525.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,3.4752876033197947e-19,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00530000,put,530.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,3.565471842948092e-17,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00535000,put,535.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.6938710573953512e-15,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00540000,put,540.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,1.5123353276560508e-13,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00545000,put,545.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,6.364064328700933e-12,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00550000,put,550.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,2.0247912036595723e-10,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00555000,put,555.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,4.912319322114828e-09,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00560000,put,560.0,2025-07-21,0.0,0.01,0.005,0.05355593607305936,0.07837082451657834,9.165001785366666e-08,0,
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00565000,put,565.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.13632914514187514,1.3261690655499785e-06,-1,0.01
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00570000,put,570.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.12386993248489961,1.501059512636245e-05,-1,0.01
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00575000,put,575.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.11141620703592721,0.00013406344031380996,-1,0.01
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00580000,put,580.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.09895212839867659,0.0009533043169197286,-1,0.01
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00585000,put,585.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.08645745948222591,0.0054478995111300055,-1,0.01
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00590000,put,590.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.07390520974915364,0.025270532324467965,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00591000,put,591.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.07138477049929295,0.03352892159674603,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00592000,put,592.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.06886018959487196,0.04413911407406257,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00593000,put,593.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.06633105847136914,0.057658879943968344,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00594000,put,594.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.06379693077662164,0.07474598084147033,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00595000,put,595.0,2025-07-21,0.01,0.02,0.015,0.05355593607305936,0.06125731691861046,0.09616783298281106,1,0.02
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00596000,put,596.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.06233933497438111,0.1228101538682651,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00597000,put,597.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.05966020631520367,0.1556840677210758,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00598000,put,598.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.056972559750857445,0.19593111374203076,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00599000,put,599.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.05427554785477328,0.24482559480510346,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00600000,put,600.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.05156821627179032,0.3037737271758374,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00601000,put,601.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.04884948259788234,0.37430910766425995,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00602000,put,602.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.04611810946742495,0.45808410499323315,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00603000,put,603.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.043372669755985895,0.5568569065272868,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00604000,put,604.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.040611500841000826,0.6724741068524054,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00605000,put,605.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.037832643338632704,0.806848905445392,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00606000,put,606.0,2025-07-21,0.02,0.03,0.025,0.05355593607305936,0.03503375725286818,0.9619351788115296,1,0.03
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00607000,put,607.0,2025-07-21,0.03,0.04,0.035,0.05355593607305936,0.033838473625651976,1.1396978979132086,1,0.04
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00608000,put,608.0,2025-07-21,0.03,0.04,0.035,0.05355593607305936,0.030880169616789563,1.3420805628348944,1,0.04
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00609000,put,609.0,2025-07-21,0.03,0.04,0.035,0.05355593607305936,0.02788802506658247,1.5709705110734546,1,0.04
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00610000,put,610.0,2025-07-21,0.03,0.04,0.035,0.05355593607305936,0.02485567665060246,1.8281631113250114,1,0.04
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00611000,put,611.0,2025-07-21,0.04,0.05,0.045,0.05355593607305936,0.022750610840640187,2.1153259699557623,1,0.05
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00612000,put,612.0,2025-07-21,0.04,0.05,0.045,0.05355593607305936,0.019505790271543543,2.4339643432468847,1,0.05
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00613000,put,613.0,2025-07-21,0.04,0.05,0.045,0.05355593607305936,0.01617638171785451,2.7853889585020397,1,0.05
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00614000,put,614.0,2025-07-21,0.05,0.06,0.055,0.05355593607305936,0.01330349364664446,3.1706873981153194,1,0.06
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00615000,put,615.0,2025-07-21,0.06,0.07,0.065,0.05355593607305936,0.009992104084724273,3.590700093358521,1,0.07
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00616000,put,616.0,2025-07-21,0.07,0.08,0.07500000000000001,0.05355593607305936,0.006077523686574434,4.046001813434032,1,0.08
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00617000,put,617.0,2025-07-21,0.08,0.09,0.08499999999999999,0.05355593607305936,,4.536889328307268,1,0.09
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00618000,put,618.0,2025-07-21,0.1,0.11,0.10500000000000001,0.05355593607305936,-0.00860200274627812,5.063375682073286,1,0.11
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00619000,put,619.0,2025-07-21,0.13,0.14,0.135,0.05355593607305936,,5.6251912505165365,1,0.14
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00620000,put,620.0,2025-07-21,0.17,0.18,0.175,0.05355593607305936,,6.221791486771622,1,0.18
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00621000,put,621.0,2025-07-21,0.21,0.22,0.215,0.05355593607305936,,6.852370997550793,1,0.22
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00622000,put,622.0,2025-07-21,0.27,0.28,0.275,0.05355593607305936,,7.515883353410345,1,0.28
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00623000,put,623.0,2025-07-21,0.35,0.36,0.355,0.05355593607305936,,8.211065832384236,1,0.36
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00624000,put,624.0,2025-07-21,0.46,0.47,0.46499999999999997,0.05355593607305936,,8.936468136811357,1,0.47
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00625000,put,625.0,2025-07-21,0.62,0.63,0.625,0.05355593607305936,,9.690484014976676,1,0.63
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00626000,put,626.0,2025-07-21,0.83,0.84,0.835,0.05355593607305936,,10.471384665489893,1,0.84
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00627000,put,627.0,2025-07-21,1.14,1.15,1.145,0.05355593607305936,,11.277352802807684,1,1.15
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00628000,put,628.0,2025-07-21,1.56,1.57,1.565,0.05355593607305936,,12.10651631346218,1,1.57
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00629000,put,629.0,2025-07-21,2.1,2.14,2.12,0.05355593607305936,,12.956980528016516,1,2.14
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00630000,put,630.0,2025-07-21,2.78,2.84,2.8099999999999996,0.05355593607305936,,13.826858265071905,1,2.84
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00631000,put,631.0,2025-07-21,3.59,3.65,3.62,0.05355593607305936,,14.714296960895012,1,3.65
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00632000,put,632.0,2025-07-21,4.45,4.58,4.515000000000001,0.05355593607305936,,15.617502370920874,1,4.58
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00633000,put,633.0,2025-07-21,5.39,5.53,5.46,0.05355593607305936,,16.534758507128913,1,5.53
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00634000,put,634.0,2025-07-21,6.39,6.53,6.46,0.05355593607305936,1.0206950704355666,17.464443648512656,1,6.53
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00635000,put,635.0,2025-07-21,7.0,8.52,7.76,0.05355593607305936,,18.405042422315432,1,8.52
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00636000,put,636.0,2025-07-21,7.4,9.52,8.46,0.05355593607305936,,19.355154094852082,1,9.52
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00638000,put,638.0,2025-07-21,9.4,11.52,10.46,0.05355593607305936,,21.27891174776289,1,11.52
2025-07-01 10:51:00,616.519287109375,2025-07-19,SPY250721P00640000,put,640.0,2025-07-21,11.4,13.52,12.46,0.05355593607305936,,23.226907888899063,1,13.52
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00570000,call,570.0,2025-07-21,56.55,58.66,57.605,0.05355403348554034,0.5165964723505149,46.7951795853337,-1,56.55
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00575000,call,575.0,2025-07-21,51.55,53.66,52.605,0.05355403348554034,0.48518839293846394,41.797963484491675,-1,51.55
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00580000,call,580.0,2025-07-21,46.56,48.67,47.615,0.05355403348554034,0.4536202071477107,36.80139380419109,-1,46.56
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00585000,call,585.0,2025-07-21,41.56,43.67,42.615,0.05355403348554034,0.42135705695670855,31.80828942192977,-1,41.56
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00590000,call,590.0,2025-07-21,36.56,38.67,37.615,0.05355403348554034,0.3884943433762883,26.829899304033802,-1,36.56
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00595000,call,595.0,2025-07-21,31.56,33.67,32.615,0.05355403348554034,0.354863542311051,21.901279716066256,-1,31.56
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00599000,call,599.0,2025-07-21,27.57,29.68,28.625,0.05355403348554034,0.3274435296822069,18.048976515725485,-1,27.57
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00600000,call,600.0,2025-07-21,26.57,28.68,27.625,0.05355403348554034,0.32042086825782257,17.107498601741895,-1,26.57
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00603000,call,603.0,2025-07-21,23.57,25.68,24.625,0.05355403348554034,0.2990184703863381,14.358999312639753,-1,23.57
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00605000,call,605.0,2025-07-21,21.57,23.68,22.625,0.05355403348554034,0.2844320270757754,12.607853962742183,-1,21.57
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00607000,call,607.0,2025-07-21,19.58,21.69,20.634999999999998,0.05355403348554034,0.2697290118844432,10.939715415883029,-1,19.58
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00610000,call,610.0,2025-07-21,16.58,18.69,17.634999999999998,0.05355403348554034,0.24672276003833707,8.62746512224129,-1,16.58
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00611000,call,611.0,2025-07-21,16.4,16.83,16.615,0.05355403348554034,0.23848301215238324,7.914705150592567,-1,16.4
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00612000,call,612.0,2025-07-21,14.59,16.7,15.645,0.05355403348554034,0.23101508089078288,7.233620106855426,-1,14.59
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00613000,call,613.0,2025-07-21,14.59,14.73,14.66,0.05355403348554034,0.22313961826357653,6.585540811980366,-1,14.59
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00614000,call,614.0,2025-07-21,13.6,13.73,13.665,0.05355403348554034,0.21493382552673118,5.971570484754409,-1,13.6
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00615000,call,615.0,2025-07-21,12.61,12.74,12.675,0.05355403348554034,0.2066464516451415,5.392560048294968,-1,12.61
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00616000,call,616.0,2025-07-21,11.62,11.75,11.684999999999999,0.05355403348554034,0.19816767217324077,4.849089122323392,-1,11.62
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00617000,call,617.0,2025-07-21,10.64,10.76,10.7,0.05355403348554034,0.1895590712245747,4.341453407799008,-1,10.64
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00618000,call,618.0,2025-07-21,9.66,9.78,9.719999999999999,0.05355403348554034,0.18078908572933547,3.8696589167494153,-1,9.66
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00619000,call,619.0,2025-07-21,8.67,8.8,8.735,0.05355403348554034,0.17164187914493656,3.4334232239477274,-1,8.67
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00620000,call,620.0,2025-07-21,7.72,7.83,7.775,0.05355403348554034,0.16259566886646848,3.032183634104456,-1,7.72
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00621000,call,621.0,2025-07-21,6.77,6.88,6.824999999999999,0.05355403348554034,0.15332426069834962,2.665111884346203,-1,6.77
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00622000,call,622.0,2025-07-21,5.83,5.92,5.875,0.05355403348554034,0.1435638418794648,2.3311347519776007,-1,5.83
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00623000,call,623.0,2025-07-21,4.92,5.0,4.96,0.05355403348554034,0.13383400727510858,2.028959724960174,-1,4.92
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00624000,call,624.0,2025-07-21,4.04,4.1,4.07,0.05355403348554034,0.12381186963313541,1.7571047275078797,-1,4.04
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00625000,call,625.0,2025-07-21,3.2,3.26,3.23,0.05355403348554034,0.1137767244233177,1.5139307826144943,-1,3.2
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00626000,call,626.0,2025-07-21,2.43,2.47,2.45,0.05355403348554034,0.10368441948511424,1.297676440399087,-1,2.43
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00627000,call,627.0,2025-07-21,1.75,1.76,1.755,0.05355403348554034,0.09374912070196988,1.106492805360162,-1,1.75
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00628000,call,628.0,2025-07-21,1.17,1.18,1.1749999999999998,0.05355403348554034,0.08435163137336707,0.9384780529771746,-1,1.17
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00629000,call,629.0,2025-07-21,0.72,0.74,0.73,0.05355403348554034,0.07587149817881922,0.7917104296709851,1,0.74
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00630000,call,630.0,2025-07-21,0.42,0.43,0.425,0.05355403348554034,0.06877983859805792,0.6642788707485323,1,0.43
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00631000,call,631.0,2025-07-21,0.23,0.24,0.235,0.05355403348554034,0.06313989401009648,0.5543105380073996,1,0.24
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00632000,call,632.0,2025-07-21,0.11,0.12,0.11499999999999999,0.05355403348554034,0.05789161971454145,0.4599947609592334,1,0.12
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00633000,call,633.0,2025-07-21,0.05,0.06,0.055,0.05355403348554034,0.054071308973878796,0.3796030521521132,1,0.06
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00634000,call,634.0,2025-07-21,0.02,0.03,0.025,0.05355403348554034,0.05102542131997241,0.3115050477748724,1,0.03
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00635000,call,635.0,2025-07-21,0.01,0.02,0.015,0.05355403348554034,0.050378977968875895,0.2541803910063223,1,0.02
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00636000,call,636.0,2025-07-21,0.01,0.02,0.015,0.05355403348554034,0.05278438250569731,0.20622672072592607,1,0.02
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00637000,call,637.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.04924874179859529,0.16636404757764112,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00638000,call,638.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.05141351037096218,0.13343589042743886,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00639000,call,639.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.053566837708246134,0.10640760841254782,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00640000,call,640.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.05570920751905483,0.08436239819880953,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00641000,call,641.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.05784105989015898,0.06649543528965296,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00642000,call,642.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.059962796947492854,0.05210662582704373,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00643000,call,643.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.06207478757101603,0.04059240547424814,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00644000,call,644.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.06417737135351324,0.03143697911414378,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00645000,call,645.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.06627086194952882,0.02420334360969001,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00646000,call,646.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.06834266189578479,0.018524379809419678,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00647000,call,647.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07041666013438112,0.01409424288022354,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00648000,call,648.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07248214847888453,0.010660224824881714,1,0.01
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00649000,call,649.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,0.008015211921418963,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00650000,call,650.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,0.005990814358646901,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00655000,call,655.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,0.001278357634851568,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00660000,call,660.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,0.00023519635630652597,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00665000,call,665.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,3.733905273453804e-05,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00670000,call,670.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,5.121608251759365e-06,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00680000,call,680.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,6.257341436552728e-08,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00685000,call,685.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,5.595878718076284e-09,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00690000,call,690.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,4.35789726152922e-10,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00695000,call,695.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,2.962273812825814e-11,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721C00700000,call,700.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,1.7617670566951607e-12,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721P00400000,put,400.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,1.752293139576837e-128,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721P00405000,put,405.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,2.34360125502e-121,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721P00410000,put,410.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,1.6094527705277317e-114,0,
2025-07-01 10:52:00,616.489990234375,2025-07-19,SPY250721P00415000,put,415.0,2025-07-21,0.0,0.01,0.005,0.05355403348554034,0.07783655197716438,5.800766230780654e-108,0,
